date,code,open,high,low,close,volume,amount
2025-03-25,sh.600905,4.28,4.32,4.25,4.32,126299975,542845379.5
2025-03-26,sh.600905,4.31,4.32,4.28,4.29,91400437,392261554.5
2025-03-27,sh.600905,4.29,4.3,4.24,4.25,101927360,434094877.4
2025-03-28,sh.600905,4.25,4.27,4.23,4.23,65222701,276746911.31
2025-03-31,sh.600905,4.23,4.29,4.22,4.23,122951073,522334206.44
2025-04-01,sh.600905,4.23,4.31,4.23,4.3,156013959,667983245.63
2025-04-02,sh.600905,4.31,4.32,4.25,4.26,91912413,392553579.21
2025-04-03,sh.600905,4.25,4.34,4.24,4.33,152657881,657344515.2
2025-04-07,sh.600905,4.27,4.28,4.05,4.17,328814125,1377258611.84
2025-04-08,sh.600905,4.16,4.31,4.16,4.31,262403007,1113224774.07
2025-04-09,sh.600905,4.32,4.32,4.22,4.31,211462759,906436704.95
2025-04-10,sh.600905,4.34,4.35,4.29,4.33,155641153,673202996.42
2025-04-11,sh.600905,4.32,4.33,4.28,4.3,105291884,452936279.4
2025-04-14,sh.600905,4.31,4.32,4.29,4.3,102146100,439620038.0
2025-04-15,sh.600905,4.3,4.31,4.24,4.28,123565120,526547307.47
2025-04-16,sh.600905,4.27,4.32,4.24,4.32,125390903,536636972.56
2025-04-17,sh.600905,4.31,4.35,4.28,4.32,100105395,431157855.55
2025-04-18,sh.600905,4.3,4.31,4.27,4.29,70993171,304442425.81
2025-04-21,sh.600905,4.29,4.3,4.27,4.28,62166750,266351449.5
2025-04-22,sh.600905,4.28,4.3,4.27,4.27,68908802,295262830.0
2025-04-23,sh.600905,4.27,4.29,4.24,4.25,101193138,430319008.04
2025-04-24,sh.600905,4.25,4.28,4.24,4.26,77016831,328244792.34
2025-04-25,sh.600905,4.27,4.29,4.25,4.29,90278159,385782641.82
2025-04-28,sh.600905,4.29,4.35,4.28,4.33,162337022,702275902.59
2025-04-29,sh.600905,4.33,4.33,4.27,4.28,116154585,498720914.8
2025-04-30,sh.600905,4.27,4.3,4.25,4.26,91354755,389731174.45
2025-05-06,sh.600905,4.27,4.3,4.26,4.3,94747225,405925754.66
2025-05-07,sh.600905,4.32,4.33,4.28,4.3,115621740,496815823.18
2025-05-08,sh.600905,4.3,4.3,4.28,4.29,71573452,307170727.08
2025-05-09,sh.600905,4.29,4.31,4.28,4.3,80844555,347386561.59
2025-05-12,sh.600905,4.3,4.3,4.27,4.29,88474600,379017392.0
2025-05-13,sh.600905,4.29,4.31,4.28,4.3,106372190,456554253.11
2025-05-14,sh.600905,4.3,4.32,4.28,4.31,98841757,425214046.96
2025-05-15,sh.600905,4.31,4.37,4.3,4.33,157243311,682066502.26
2025-05-16,sh.600905,4.32,4.35,4.31,4.34,87327461,378041672.11
2025-05-19,sh.600905,4.34,4.41,4.32,4.4,153540577,672258012.97
2025-05-20,sh.600905,4.41,4.43,4.36,4.38,95757482,419184844.16
2025-05-21,sh.600905,4.37,4.4,4.36,4.37,99782064,437150780.96
2025-05-22,sh.600905,4.37,4.38,4.31,4.34,121993795,528910775.35
2025-05-23,sh.600905,4.33,4.37,4.3,4.31,100216662,433819793.6
2025-05-26,sh.600905,4.31,4.32,4.28,4.31,76407125,328563218.25
2025-05-27,sh.600905,4.31,4.33,4.29,4.31,56950674,245116167.27
2025-05-28,sh.600905,4.31,4.32,4.29,4.3,46622953,200483089.88
2025-05-29,sh.600905,4.29,4.31,4.28,4.31,68620249,295146829.7
2025-05-30,sh.600905,4.3,4.32,4.29,4.29,68543413,294672179.63
2025-06-03,sh.600905,4.28,4.29,4.25,4.27,123338894,525835143.06
2025-06-04,sh.600905,4.27,4.28,4.26,4.27,56395956,240864887.56
2025-06-05,sh.600905,4.28,4.29,4.26,4.28,69291436,296082873.6
2025-06-06,sh.600905,4.28,4.3,4.26,4.28,75268720,322399481.08
2025-06-09,sh.600905,4.29,4.3,4.27,4.28,78113387,334481574.36
2025-06-10,sh.600905,4.28,4.29,4.25,4.26,102738415,438386571.0
2025-06-11,sh.600905,4.26,4.28,4.25,4.26,75668942,322759530.92
2025-06-12,sh.600905,4.27,4.27,4.23,4.24,101156360,429385294.4
2025-06-13,sh.600905,4.24,4.26,4.23,4.25,104167280,442283094.74
2025-06-16,sh.600905,4.25,4.25,4.23,4.24,68357501,289721176.88
2025-06-17,sh.600905,4.24,4.27,4.23,4.26,90801810,385878309.61
2025-06-18,sh.600905,4.26,4.28,4.25,4.26,79913289,341102338.14
2025-06-19,sh.600905,4.26,4.27,4.22,4.26,106251459,450955655.45
2025-06-20,sh.600905,4.25,4.26,4.24,4.25,56372850,239447307.69
2025-06-23,sh.600905,4.25,4.25,4.22,4.23,85199556,360478835.88
2025-06-24,sh.600905,4.23,4.26,4.23,4.26,82282567,349413407.02
2025-06-25,sh.600905,4.26,4.29,4.24,4.28,97925502,417987346.35
2025-06-26,sh.600905,4.29,4.29,4.26,4.27,65992478,282112595.37
2025-06-27,sh.600905,4.27,4.28,4.25,4.26,79805186,340268202.36
2025-06-30,sh.600905,4.26,4.27,4.25,4.26,55965895,238291110.89
2025-07-01,sh.600905,4.27,4.29,4.25,4.27,101713361,434465182.63
2025-07-02,sh.600905,4.28,4.31,4.27,4.3,111481317,478540161.31
2025-07-03,sh.600905,4.31,4.31,4.28,4.29,76634504,328990173.16
2025-07-04,sh.600905,4.29,4.33,4.28,4.31,107627854,463839319.22
2025-07-07,sh.600905,4.31,4.35,4.31,4.34,112684970,487827349.1
2025-07-08,sh.600905,4.34,4.34,4.3,4.33,108425604,468337530.78
2025-07-09,sh.600905,4.33,4.36,4.31,4.32,109110184,472860387.72
2025-07-10,sh.600905,4.32,4.34,4.31,4.32,107722657,466102987.13
2025-07-11,sh.600905,4.33,4.35,4.32,4.33,135733624,588427910.92
